ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,POSIZIONE ATS,CODICE_ACC_DI_DIAGNOSI,DESCRIZIONE ACC DI DIAGNOSI,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),5,INFEZIONE DA VIRUS DELLA IMMUNODEFICENZA UMANA (HIV),0.00,0.13
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),223,TRAUMI OSTETRICI,0.00,0.01
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),44,TUMORI DI NATURA NON SPECIFICATA O COMPORTAMENTO INCERTO,0.00,0.61
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),16,TUMORI MALIGNI DEL FEGATO E DEI DOTTI BILIARI INTRAEPATICI,0.15,0.20
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),201,ARTROPATIA E OSTEOMIELITE DA AGENTI INFETTIVI (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.08,0.02
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),174,INFERTILITA' FEMMINILE,0.00,2.09
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),254,"CURE RIABILITATIVE, COLLOCAZIONE DI PROTESI E SISTEMAZIONE DI DISPOSITIVI",0.26,0.03
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),155,ALTRI DISTURBI GASTROINTESTINALI,0.00,0.69
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),244,ALTRI TRAUMATISMI E CONDIZIONI DOVUTE A CAUSE ESTERNE,0.17,0.06
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),30,TUMORI MALIGNI DEL TESTICOLO,0.04,0.01
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),229,FRATTURE DEGLI ARTI SUPERIORI,1.35,0.24
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),175,ALTRE PATOLOGIE DEGLI ORGANI GENITALI FEMMINILI,0.00,1.12
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),108,"INSUFFICIENZA CARDIACA CONGESTIZIA, NON DA IPERTENSIONE",3.41,0.22
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),106,ARITMIE CARDIACHE,0.00,1.75
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),88,GLAUCOMA,0.00,0.22
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),7,INFEZIONI VIRALI,0.27,0.03
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),58,"ALTRI DISORDINI ENDOCRINI, METABOLICI E NUTRIZIONALI",0.62,0.26
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),1,TUBERCOLOSI,0.00,0.08
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),221,SINDROME DA DISTRESS RESPIRATORIO NEONATALE,0.01,0.01
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),15,TUMORI MALIGNI DEL RETTO E DELL'ANO,0.00,0.36
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),255,ACCESSO PER MOTIVI AMMINISTRATIVI/SOCIALI,0.00,0.19
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),134,ALTRE MALATTIE DELLE VIE RESPIRATORIE SUPERIORI,1.47,0.07
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),254,"CURE RIABILITATIVE, COLLOCAZIONE DI PROTESI E SISTEMAZIONE DI DISPOSITIVI",0.00,0.18
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),24,TUMORI MALIGNI DELLA MAMMELLA,0.00,1.29
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),172,CISTI OVARICA,0.18,0.02
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),110,OCCLUSIONE O STENOSI DELLE ARTERIE PRECEREBRALI,0.36,0.04
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),31,TUMORI MALIGNI DI ALTRI ORGANI GENITALI MASCHILI,0.01,0.00
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),213,ANOMALIE CONGENITE DEL CUORE E DEL SISTEMA CIRCOLATORIO,0.00,0.30
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),235,"FERITE APERTE DI TESTA, COLLO E TRONCO",0.00,0.07
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),229,FRATTURE DEGLI ARTI SUPERIORI,0.00,1.36
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),9,MALATTIE SESSUALMENTE TRASMESSE (ESCLUSO HIV O EPATITE),0.00,0.01
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),216,ANOMALIE CONGENITE DEL SISTEMA NERVOSO,0.00,0.03
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.41,0.04
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),121,ALTRE MALATTIE DELLE VENE E DEI VASI LINFATICI,0.00,0.36
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),250,NAUSEA E VOMITO,0.00,0.07
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),58,"ALTRI DISORDINI ENDOCRINI, METABOLICI E NUTRIZIONALI",0.13,0.29
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),105,DISTURBI DELLA CONDUZIONE,0.00,0.83
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),28,TUMORI MALIGNI DI ALTRI ORGANI GENITALI FEMMINILI,0.02,0.02
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),6,EPATITE,0.00,0.14
2012,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),37,MALATTIA DI HODGKIN,0.00,0.07
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),250,NAUSEA E VOMITO,0.02,0.01
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),83,EPILESSIA E CONVULSIONI,0.59,0.03
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),64,ALTRE CONDIZIONI EMATOLOGICHE,0.03,0.00
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),232,DISTORSIONE E DISTRAZIONE,0.13,0.10
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),168,MALATTIE INFIAMMATORIE DEGLI ORGANI PELVICI FEMMINILI,0.00,0.28
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),98,IPERTENSIONE ESSENZIALE,0.00,0.06
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),207,FRATTURA PATOLOGICA,0.11,0.03
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),230,FRATTURE DEGLI ARTI INFERIORI,1.62,0.29
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),230,FRATTURE DEGLI ARTI INFERIORI,1.29,0.13
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),26,TUMORI MALIGNI DELLA CERVICE UTERINA,0.00,0.08
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),251,DOLORE ADDOMINALE,0.00,0.38
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),122,POLMONITI (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.00,2.84
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),114,ATEROSCLEROSI DELLE ARTERIE PERIFERICHE E VISCERALI,0.54,0.07
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),245,SINCOPE,0.00,0.38
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),122,POLMONITI (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.00,1.95
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),79,MORBO DI PARKINSON,0.00,0.27
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),197,INFEZIONI DELLA CUTE E DEL TESSUTO SOTTOCUTANEO,0.00,0.68
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),185,GRAVIDANZA PROTRATTA,0.12,0.03
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),76,MENINGITI (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.04,0.01
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),129,POLMONITE DA ASPIRAZIONE DI CIBO O VOMITO,0.00,0.12
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),31,TUMORI MALIGNI DI ALTRI ORGANI GENITALI MASCHILI,0.01,0.00
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),88,GLAUCOMA,0.09,0.08
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),41,TUMORI MALIGNI PRIMITIVI DI ALTRE E MAL DEFINITE SEDI,0.05,0.08
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),127,MALATTIE POLMONARI CRONICHE OSTRUTTIVE E BRONCHIECTASIE,0.00,1.42
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),241,AVVELENAMENTO DA SOSTANZE PSICOTROPE,0.05,0.00
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),118,"FLEBITE, TROMBOFLEBITE E TROMBOEMBOLIA",0.13,0.03
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),85,"COMA, STUPORE E DANNO ENCEFALICO",0.09,0.02
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),79,MORBO DI PARKINSON,0.33,0.03
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),206,OSTEOPOROSI,0.00,0.02
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),29,TUMORI MALIGNI DELLA PROSTATA,0.59,0.12
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),137,"MALATTIE DELLA BOCCA, ESCLUSE LE DENTALI",0.08,0.06
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),659,SCHIZOFRENIA E DISTURBI CORRELATI,0.70,0.07
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),187,POSIZIONE O PRESENTAZIONE ANOMALE DEL FETO,0.00,0.35
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),237,"COMPLICAZIONI DI DISPOSITIVI, IMPIANTI E INNESTI",0.00,0.90
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),172,CISTI OVARICA,0.13,0.02
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),110,OCCLUSIONE O STENOSI DELLE ARTERIE PRECEREBRALI,0.00,0.46
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),109,VASCULOPATIE CEREBRALI ACUTE,2.11,0.13
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),138,DISTURBI DELL'ESOFAGO,0.15,0.15
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),185,GRAVIDANZA PROTRATTA,0.00,0.17
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),182,"PERDITA EMATICA IN GRAVIDANZA, ABRUPTIO PLACENTAE, PLACENTA PREVIA",0.17,0.02
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),222,ITTERO EMOLITICO E ITTERO PERINATALE,0.00,0.05
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),99,IPERTENSIONE CON COMPLICAZIONI E IPERTENSIONE SECONDARIA,0.18,0.04
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),51,ALTRI DISORDINI ENDOCRINI,0.14,0.04
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),15,TUMORI MALIGNI DEL RETTO E DELL'ANO,0.00,0.21
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),140,GASTRITE E DUODENITE,0.00,0.23
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),128,ASMA,0.00,0.30
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),172,CISTI OVARICA,0.12,0.03
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),252,MALESSERE E AFFATICAMENTO,0.00,0.00
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),234,SCHIACCIAMENTO O TRAUMATISMO INTERNO,0.16,0.05
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),656,DISTURBI DEL CONTROLLO DEGLI IMPULSI NON CLASSIFICATI ALTROVE,0.00,0.01
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),79,MORBO DI PARKINSON,0.00,0.17
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),56,FIBROSI CISTICA,0.00,0.04
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),152,DISTURBI DEL PANCREAS (ESCLUSO DIABETE),0.37,0.05
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.36,0.04
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),9,MALATTIE SESSUALMENTE TRASMESSE (ESCLUSO HIV O EPATITE),0.00,0.00
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),28,TUMORI MALIGNI DI ALTRI ORGANI GENITALI FEMMINILI,0.00,0.06
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),43,TUMORI MALIGNI SENZA INDICAZIONE DELLA SEDE,0.01,0.00
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),193,TRAUMA DEL PERINEO E DELLA VULVA NEL CORSO DEL PARTO,0.38,0.05
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),242,AVVELENAMENTO DA ALTRI FARMACI E MEDICAMENTI,0.05,0.01
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),242,AVVELENAMENTO DA ALTRI FARMACI E MEDICAMENTI,0.13,0.01
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),188,"SPROPORZIONE FETOPELVICA, OSTACOLO",0.00,0.23
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),652,DEFICIT DELL'ATTENZIONE E DISTURBI DI IPERATTIVITA',0.04,0.00
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),650,DISTURBI DI ADATTAMENTO,0.00,0.04
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),40,MIELOMA MULTIPLO,0.03,0.04
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),32,TUMORI MALIGNI DELLA VESCICA,0.00,1.09
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),185,GRAVIDANZA PROTRATTA,0.00,0.20
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),186,"DIABETE O ALTERATA TOLLERANZA AL GLUCOSIO COMPLICANTE LA GRAVIDANZA, IL PARTO E IL PUERPERIO",0.12,0.02
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),138,DISTURBI DELL'ESOFAGO,0.18,0.03
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),152,DISTURBI DEL PANCREAS (ESCLUSO DIABETE),0.39,0.00
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),131,"INSUFFICIENZA RESPIRATORIA, ARRESTO RESPIRATORIO (ADULTI)",1.61,0.12
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),101,ATEROSCLEROSI CORONARICA E ALTRE MALATTIE ISCHEMICHE CARDIACHE,1.90,0.24
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),105,DISTURBI DELLA CONDUZIONE,0.00,0.63
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),171,DISORDINI MESTRUALI,0.14,0.02
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),41,TUMORI MALIGNI PRIMITIVI DI ALTRE E MAL DEFINITE SEDI,0.00,0.15
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),211,ALTRE MALATTIE DEL TESSUTO CONNETTIVO,0.00,5.15
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),137,"MALATTIE DELLA BOCCA, ESCLUSE LE DENTALI",0.00,0.22
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),653,"DELIRIUM, DEMENTIA, AMNESIA E ALTRI DISTURBI COGNITIVI",0.00,0.36
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),4,MICOSI,0.04,0.00
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),144,ENTERITE REGIONALE E COLITE ULCEROSA,0.00,0.15
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),31,TUMORI MALIGNI DI ALTRI ORGANI GENITALI MASCHILI,0.00,0.02
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),116,EMBOLIA O TROMBOSI DELL'AORTA E DELLE ARTERIE PERIFERICHE,0.00,0.18
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),30,TUMORI MALIGNI DEL TESTICOLO,0.03,0.02
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),650,DISTURBI DI ADATTAMENTO,0.00,0.08
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),53,DISORDINI DEL METABOLISMO DEI LIPIDI,0.00,0.01
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),37,MALATTIA DI HODGKIN,0.03,0.00
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),202,ARTRITE REUMATOIDE E ALTRE MALATTIE CORRELATE,0.02,0.01
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),221,SINDROME DA DISTRESS RESPIRATORIO NEONATALE,0.01,0.00
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),81,ALTRI DISTURBI EREDITARI E DEGENERATIVI DEL SISTEMA NERVOSO,0.00,0.37
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),42,TUMORI MALIGNI SECONDARI,0.00,1.13
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),3,"INFEZIONE BATTERICA, SEDE NON SPECIFICATA",0.04,0.00
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),159,INFEZIONI DELLE VIE URINARIE,0.00,0.79
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),19,TUMORI MALIGNI DEI BRONCHI E DEI POLMONI,0.00,0.77
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),91,ALTRI DISTURBI DEGLI OCCHI,0.00,0.82
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),171,DISORDINI MESTRUALI,0.14,0.00
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),156,"NEFRITE, SINDROME NEFROSICA E SCLEROSI RENALE",0.03,0.07
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),48,DISORDINI DELLA GHIANDOLA TIROIDEA,0.09,0.21
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),208,DEFORMAZIONI ACQUISITE DEL PIEDE,0.91,0.12
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),242,AVVELENAMENTO DA ALTRI FARMACI E MEDICAMENTI,0.11,0.03
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),7,INFEZIONI VIRALI,0.29,0.05
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),171,DISORDINI MESTRUALI,0.00,0.15
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),209,ALTRE DEFORMAZIONI ACQUISITE,0.10,0.12
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),110,OCCLUSIONE O STENOSI DELLE ARTERIE PRECEREBRALI,0.45,0.06
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),107,ARRESTO CARDIACO E FIBRILLAZIONE VENTRICOLARE,0.03,0.00
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),144,ENTERITE REGIONALE E COLITE ULCEROSA,0.00,0.20
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),662,SUICIDIO E LESIONI INTENZIONALI AUTO-INFLITTE,0.00,0.00
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),655,DISTURBI DELL'ETA' PRE ADULTA,0.00,0.06
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),153,EMORRAGIA GASTROINTESTINALE,0.35,0.06
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),62,DIFETTI DELLA COAGULAZIONE E CONDIZIONI EMORRAGICHE,0.13,0.01
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),163,SINTOMI E CONDIZIONI MAL DEFINITE RELATIVI ALL'APPARATO GENITOURINARIO,0.00,0.43
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),35,TUMORI MALIGNI DELL'ENCEFALO E DEL SISTEMA NERVOSO,0.00,0.11
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),252,MALESSERE E AFFATICAMENTO,0.00,0.01
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),84,"CEFALEA , INCLUSA L'EMICRANIA",0.10,0.01
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),88,GLAUCOMA,0.08,0.07
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),115,"ANEURISMI AORTICI, DELLE ARTERIE PERIFERICHE E VISCERALI",0.00,0.42
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),125,BRONCHITE ACUTA,0.00,0.74
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),237,"COMPLICAZIONI DI DISPOSITIVI, IMPIANTI E INNESTI",0.00,0.87
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),126,ALTRE INFEZIONI DELLE VIE RESPIRATORIE SUPERIORI,0.00,0.64
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),256,ESAME MEDICO/VALUTAZIONE,0.00,0.69
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),17,TUMORI MALIGNI DEL PANCREAS,0.00,0.23
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),44,TUMORI DI NATURA NON SPECIFICATA O COMPORTAMENTO INCERTO,0.42,0.12
